time_log,id,ax,ay,az,gx,gy,gz,AGL,altitude,velocity,pressure,latitude,longitude,time,state
2023-08-01-15:58:27,1451,-0.72,0.65,10.62,0.33,0.02,0.01,36.29,1476.29,0,84801,-1.106043333,36.9758855,20230601,0
2023-08-01-15:58:28,1452,-1.09,1.9,10.81,0.43,0.14,0.03,33.31,1473.31,-0.01,84852,-1.106059167,36.97588367,12580400,0
2023-08-01-15:58:28,1453,-2.13,2.79,9.75,0.16,-0.27,0.04,26.1,1466.1,-0.04,84889,-1.106059167,36.97588367,20230601,0
2023-08-01-15:58:29,1454,-2.63,1.18,10.12,0.33,0.8,-0.09,27.25,1467.25,-0.01,84896,-1.106081833,36.9758775,12580600,0
2023-08-01-15:58:30,1455,-3.23,2.83,9.89,0.31,-0.59,0.06,27.44,1467.44,0.03,84901,-1.106084333,36.97587217,12580700,0
2023-08-01-15:58:31,1456,-4.35,2.13,9.97,0.57,-0.17,0.02,19.57,1459.57,-0.04,84968,-1.1060835,36.975874,12580800,0
2023-08-01-15:58:31,1457,-0.17,2.24,11.37,-0.43,-0.61,0.03,18.99,1458.99,0.01,85004,-1.106079667,36.97587383,12580900,0
2023-08-01-15:58:32,1458,-0.86,0.69,11.29,1.05,-0.21,0.12,22.26,1462.26,-0.02,84931,-1.106083,36.9758725,12581000,0
2023-08-01-15:58:33,1459,-0.81,3.21,10.09,0.84,0.19,0.13,20.34,1460.34,-0.01,84948,-1.106082833,36.97587283,12581100,0
2023-08-01-15:58:34,1460,-0.96,-1.23,12.07,-0.98,-0.11,-0.12,16.21,1456.21,-0.02,85002,-1.106087333,36.9758725,12581200,0
2023-08-01-15:58:35,1461,-1.06,0.92,11.09,1.38,-0.22,0.18,15.92,1455.92,0,85024,-1.1060895,36.97587717,12581300,0
2023-08-01-15:58:37,1462,-0.85,0.02,11.26,1.1,-0.28,0.24,19.66,1459.66,0.03,84997,-1.1060895,36.97587717,20230601,0
2023-08-01-15:58:37,1463,-2.28,2.71,10.6,-1.22,-0.04,-0.18,15.06,1455.06,0.02,85019,-1.106096833,36.97588183,12581400,0
2023-08-01-15:58:38,1464,-3.05,2.03,10.29,-0.73,0.41,-0.11,12.18,1452.18,0.01,85045,-1.106096333,36.97588583,12581600,0
2023-08-01-15:58:39,1465,1.32,1.89,11.43,0.81,0.41,0.21,10.93,1450.93,0,85077,-1.106096333,36.97588583,20230601,0
2023-08-01-15:58:41,1466,-4.02,1.75,11.13,-0.69,-0.52,-0.06,9.97,1449.97,0.01,85093,-1.1060985,36.97587933,12581700,0
2023-08-01-15:58:41,1467,-1.74,1.18,11.25,-0.08,0.03,-0.07,8.25,1448.25,-0.05,85077,-1.1061015,36.97588133,12581800,0
2023-08-01-15:58:42,1468,-1.58,2.37,10.96,-0.01,0.09,0.03,9.68,1449.68,0.04,85093,-1.106100167,36.97586717,12581900,0
2023-08-01-15:58:43,1469,-0.67,1.51,10.17,-0.16,-0.05,-0.08,10.55,1450.55,0.02,85118,-1.106098833,36.97585583,12582000,0
2023-08-01-15:58:44,1470,-1.17,1.55,11.32,-0.08,0.07,-0.02,7.48,1447.48,-0.03,85109,-1.106098833,36.97585583,12582000,0
2023-08-01-15:58:45,1471,-0.26,1.23,9.76,0.02,-0.06,-0.02,5.85,1445.85,0.01,85113,-1.106097167,36.97584817,12582100,0
2023-08-01-15:58:47,1472,-0.5,1.01,10.75,-0.14,0.05,-0.04,9.4,1449.4,0.01,85093,-1.106097167,36.97584817,20230601,0
2023-08-01-15:58:48,1473,-1.17,0.76,10.6,-0.02,-0.12,-0.03,9.88,1449.88,0.01,85105,-1.106097167,36.97584817,20230601,0
2023-08-01-15:58:48,1474,-1.08,1.03,9.9,-0.07,-0.06,0.01,7.1,1447.1,-0.02,85082,-1.106100667,36.975839,12582400,0
2023-08-01-15:58:49,1475,-1.65,1.16,11.09,-0.07,0.16,0,10.45,1450.45,0.01,85065,-1.106100667,36.975839,12582400,0
2023-08-01-15:58:51,1476,-0.31,1.31,10.75,-0.12,0.26,-0.02,10.07,1450.07,0.01,85097,-1.106100667,36.975839,20230601,0
2023-08-01-15:58:52,1477,-0.84,1.4,11.71,0,0.23,-0.03,9.59,1449.59,0,85077,-1.106100667,36.975839,20230601,0
2023-08-01-15:58:53,1478,-1.62,1.84,10.9,-0.17,0.05,-0.03,9.59,1449.59,-0.01,85097,-1.106098667,36.97584217,12582800,0
2023-08-01-15:58:54,1479,-0.76,1.14,10.43,-0.15,-0.01,-0.03,10.55,1450.55,0,85078,-1.106098667,36.97584217,20230601,0
2023-08-01-15:58:55,1480,-0.82,1.09,10.02,-0.08,-0.14,-0.04,10.36,1450.36,-0.03,85058,-1.106097,36.97584333,12582900,0
2023-08-01-15:58:55,1481,-0.97,1.33,10.86,-0.1,-0.04,-0.05,9.68,1449.68,0,85083,-1.106097,36.97584333,12582900,0
2023-08-01-15:58:57,1482,-0.42,1.41,10.37,-0.09,0.1,-0.04,8.15,1448.15,0.01,85109,-1.106097167,36.97584733,12583000,0
2023-08-01-15:58:59,1483,-0.92,0.96,10.49,-0.12,0,-0.04,7.38,1447.38,-0.01,85110,-1.106096667,36.9758505,12583100,0
2023-08-01-15:58:59,1484,-0.44,0.99,10.54,-0.01,0.36,0.07,4.51,1444.51,0,85139,-1.106087333,36.97584217,12583200,0
2023-08-01-15:59:00,1485,-1.02,1.48,10.71,-0.42,-0.04,-0.08,2.69,1442.69,0.01,85167,-1.106086667,36.97583717,12583300,0
2023-08-01-15:59:02,1486,-0.99,1.9,10.43,0.57,-0.1,0.09,0.58,1440.58,-0.01,85177,-1.106086667,36.975843,12583400,0
2023-08-01-15:59:03,1487,-0.88,0.38,11.4,0.48,0.01,0.06,1.06,1441.06,0.01,85174,-1.106087167,36.97584383,12583500,0
2023-08-01-15:59:04,1488,-0.14,1.68,8.06,-0.07,-0.09,-0.08,2.49,1442.49,0.02,85145,-1.106087167,36.97584383,20230601,0
2023-08-01-15:59:06,1489,-0.29,0.65,9.78,0.06,-0.21,0.01,4.51,1444.51,0.01,85131,-1.1060925,36.97584617,12583700,0
2023-08-01-15:59:07,1490,-0.52,1.38,10.78,-0.11,0.06,0.01,4.99,1444.99,0.02,85132,-1.1060925,36.97584617,20230601,0
2023-08-01-15:59:08,1491,-1.04,1.04,11.1,0.02,0.23,0,4.51,1444.51,0,85135,-1.106092,36.97585517,12583800,0
2023-08-01-15:59:09,1492,-0.87,1.24,10.76,-0.08,-0.16,-0.02,5.75,1445.75,0,85129,-1.1060835,36.97586067,12584000,0
2023-08-01-15:59:10,1493,-0.95,0.96,11.92,-0.03,-0.02,-0.03,5.47,1445.47,0,85118,-1.106081167,36.97586167,12584100,0
2023-08-01-15:59:11,1494,-0.82,1.19,10.82,0.03,0.12,0.01,3.84,1443.84,0.01,85152,-1.106077,36.97585983,12584200,0
2023-08-01-15:59:12,1495,-0.02,1.38,11.17,-0.05,-0.28,0.02,2.78,1442.78,0,85148,-1.106077,36.97585983,12584200,0
2023-08-01-15:59:15,1496,-1.16,1.3,10.77,-0.02,-0.15,0.01,3.16,1443.16,-0.01,85140,-1.106077,36.97585983,20230601,0
2023-08-01-15:59:15,1497,-0.69,1.19,10.44,-0.08,0.06,-0.01,3.16,1443.16,0.01,85157,-1.1060485,36.97586567,12584500,0
2023-08-01-15:59:16,1498,-1.48,1.72,11.3,0.01,-0.07,-0.02,2.97,1442.97,-0.01,85145,-1.106038333,36.97586383,12584600,0
2023-08-01-15:59:18,1499,-0.45,0.88,10.71,0.01,-0.04,-0.02,3.74,1443.74,0.01,85151,-1.106028667,36.97586183,12584700,0
2023-08-01-15:59:20,1500,-0.89,1.11,10.59,-0.05,0,-0.03,3.16,1443.16,0,85158,-1.106028667,36.97586183,20230601,0
2023-08-01-15:59:20,1501,-0.91,0.97,10.55,-0.09,0.03,-0.03,0.67,1440.67,0,85178,-1.1060205,36.97586483,12584900,0
2023-08-01-15:59:22,1502,-0.56,1.11,10.75,0.01,0.08,-0.01,2.59,1442.59,0.01,85162,-1.106013,36.97587133,12585000,0
2023-08-01-15:59:23,1503,-1.14,1.09,10.94,-0.04,-0.05,-0.01,-2.01,1437.99,-0.02,85189,-1.106013,36.97587133,20230601,0
2023-08-01-15:59:25,1504,-0.85,1,10.75,-0.06,-0.03,-0.02,-4.12,1435.88,0.01,85222,-1.1059925,36.975876,12585200,0
2023-08-01-15:59:26,1505,-1.1,1.13,10.67,-0.09,-0.04,-0.04,-1.72,1438.28,-0.01,85202,-1.105986167,36.97588467,12585400,0
2023-08-01-15:59:26,1506,-1.06,1.33,12.57,-0.1,-0.11,0.04,-0.86,1439.14,0,85189,-1.105986167,36.97588467,20230601,0
2023-08-01-15:59:28,1507,-0.72,0.76,11.19,-0.02,0.1,-0.06,-0.96,1439.04,-0.01,85193,-1.105982,36.97588383,12585500,0
2023-08-01-15:59:31,1508,-0.67,0.75,9.43,-0.15,0.03,-0.05,-1.05,1438.95,-0.01,85188,-1.105975167,36.9758825,12585600,0
2023-08-01-15:59:33,1509,-1.26,1.23,10.36,-0.11,-0.05,0,-0.86,1439.14,0,85188,-1.105971333,36.97588117,12585700,0
2023-08-01-15:59:35,1510,-1.2,0.76,10.88,-0.04,-0.01,-0.02,-0.19,1439.81,0,85194,-1.105972167,36.975891,12585900,0
2023-08-01-15:59:38,1511,-1.32,0.55,10.4,-0.05,0.03,-0.02,-0.38,1439.62,0,85184,-1.105972167,36.975891,20230601,0
2023-08-01-15:59:39,1512,-1.38,0.61,10.66,-0.04,0.01,-0.02,-0.67,1439.33,-0.01,85188,-1.105971333,36.97589283,12590200,0
2023-08-01-15:59:42,1513,-1.37,0.6,10.65,-0.04,0.01,-0.02,-0.38,1439.62,0,85181,-1.105971333,36.97589283,20230601,0
2023-08-01-15:59:44,1514,-1.38,0.6,10.66,-0.04,0.01,-0.02,-0.57,1439.43,0,85190,-1.105967333,36.97589267,12590400,0
2023-08-01-15:59:47,1515,-1.38,0.6,10.65,-0.04,0.01,-0.02,-0.09,1439.91,0,85189,-1.1059655,36.975893,12590500,0
2023-08-01-15:59:50,1516,-1.4,0.6,10.66,-0.04,0.01,-0.02,-0.57,1439.43,0,85186,-1.1059655,36.975893,20230601,0
2023-08-01-15:59:51,1517,-1.39,0.6,10.65,-0.04,0.01,-0.02,-0.76,1439.24,0,85189,-1.105966167,36.97589667,12590800,0
2023-08-01-15:59:53,1518,-1.39,0.6,10.64,-0.04,0.01,-0.02,-0.29,1439.71,0,85193,-1.105964833,36.9758965,12590900,0
2023-08-01-15:59:53,1519,-1.38,0.61,10.65,-0.04,0.01,-0.02,-0.48,1439.52,0,85185,-1.105961833,36.9758955,12591000,0
2023-08-01-15:59:56,1520,-1.39,0.6,10.64,-0.04,0.01,-0.02,-0.96,1439.04,0,85193,-1.105960167,36.97589517,12591100,0
2023-08-01-15:59:56,1521,-1.38,0.59,10.64,-0.04,0.01,-0.02,-0.67,1439.33,0,85186,-1.105958333,36.97589617,12591200,0
2023-08-01-15:59:58,1522,-1.37,0.6,10.64,-0.04,0.01,-0.02,-0.67,1439.33,-0.01,85190,-1.105959167,36.975897,12591300,0
2023-08-01-15:59:59,1523,-1.39,0.6,10.64,-0.04,0.01,-0.02,-0.57,1439.43,0,85190,-1.1059705,36.9758975,12591500,0
2023-08-01-16:00:00,1524,-1.38,0.59,10.63,-0.04,0.01,-0.02,-0.09,1439.91,0.01,85185,-1.105969,36.975898,12591600,0
2023-08-01-16:00:00,1525,-1.39,0.6,10.64,-0.04,0.01,-0.02,-0.86,1439.14,0,85184,-1.105968667,36.97589817,12591700,0
2023-08-01-16:00:02,1526,-1.4,0.6,10.61,-0.04,0.01,-0.02,-0.48,1439.52,0,85189,-1.105968667,36.97589817,20230601,0
2023-08-01-16:00:04,1527,-1.39,0.6,10.64,-0.04,0.01,-0.02,-0.67,1439.33,0,85187,-1.105968667,36.97589817,20230601,0
2023-08-01-16:00:05,1528,-1.4,0.59,10.63,-0.04,0.01,-0.02,-0.48,1439.52,0,85189,-1.105962833,36.9758985,12592100,0
2023-08-01-16:00:06,1529,-1.39,0.59,10.63,-0.04,0.01,-0.02,-1.34,1438.66,-0.02,85187,-1.105962833,36.9758985,20230601,0
2023-08-01-16:00:06,1530,-1.39,0.59,10.62,-0.04,0.01,-0.02,-0.57,1439.43,0.01,85196,-1.1059595,36.97589683,12592400,0
2023-08-01-16:00:08,1531,-1.41,0.59,10.62,-0.04,0.01,-0.02,-0.38,1439.62,0.01,85184,-1.105958333,36.97589667,12592600,0
2023-08-01-16:00:08,1532,-1.4,0.59,10.63,-0.04,0.01,-0.02,-0.19,1439.81,0.01,85187,-1.105958333,36.97589667,20230601,0
2023-08-01-16:00:10,1533,-1.39,0.59,10.62,-0.04,0.01,-0.02,-0.09,1439.91,0.01,85181,-1.105957667,36.97589667,12592700,0
2023-08-01-16:00:11,1534,-1.4,0.59,10.62,-0.04,0.01,-0.02,-0.29,1439.71,0,85178,-1.105956,36.9758965,12592900,0
2023-08-01-16:00:13,1535,-1.39,0.6,10.61,-0.04,0.01,-0.02,-0.86,1439.14,0,85193,-1.105954833,36.97589683,12593100,0
2023-08-01-16:00:14,1536,-1.4,0.6,10.63,-0.04,0.01,-0.02,-0.48,1439.52,0.01,85189,-1.105952333,36.9758965,12593400,0
2023-08-01-16:00:14,1537,-1.4,0.59,10.62,-0.04,0.01,-0.02,-0.96,1439.04,-0.01,85190,-1.1059515,36.975897,12593600,0
2023-08-01-16:00:15,1538,-1.39,0.6,10.63,-0.04,0.01,-0.02,-0.09,1439.91,0,85186,-1.105949833,36.9758965,12593800,0
2023-08-01-16:00:16,1539,-1.4,0.6,10.62,-0.04,0.01,-0.02,-0.76,1439.24,0,85188,-1.105949167,36.97589633,12594000,0
2023-08-01-16:00:17,1540,-1.41,0.6,10.62,-0.04,0.01,-0.02,-0.67,1439.33,0,85190,-1.105949167,36.97589633,20230601,0
2023-08-01-16:00:18,1541,-1.4,0.59,10.61,-0.04,0.01,-0.02,-0.76,1439.24,0,85193,-1.105951167,36.9758985,12594500,0
2023-08-01-16:00:18,1542,-1.4,0.59,10.63,-0.04,0.01,-0.02,0.39,1440.39,0,85180,-1.105951167,36.9758985,12594800,0
2023-08-01-16:00:19,1543,-1.4,0.6,10.63,-0.04,0.01,-0.02,-0.29,1439.71,0,85184,-1.105950667,36.975899,12595100,0
2023-08-01-16:00:21,1544,-1.4,0.6,10.63,-0.04,0.01,-0.02,-0.29,1439.71,0,85181,-1.105950667,36.975899,12595100,0
2023-08-01-16:00:22,1545,-1.4,0.6,10.6,-0.04,0.01,-0.02,-0.67,1439.33,0,85190,-1.105950667,36.975899,20230601,0
2023-08-01-16:00:25,1546,-1.4,0.59,10.62,-0.04,0.01,-0.02,0,1440,0,85181,-1.1059495,36.975899,12595400,0
2023-08-01-16:00:26,1547,-1.4,0.59,10.62,-0.04,0.01,-0.02,0.39,1440.39,-0.01,85176,-1.1059495,36.975899,20230601,0
2023-08-01-16:00:27,1548,-1.4,0.6,10.61,-0.04,0.01,-0.02,-0.38,1439.62,0,85185,-1.105949,36.9758985,12595700,0
2023-08-01-16:00:29,1549,-1.4,0.59,10.62,-0.04,0.01,-0.02,-0.29,1439.71,0,85183,-1.105948833,36.97589817,12595900,0
2023-08-01-16:00:29,1550,-1.4,0.59,10.61,-0.04,0.01,-0.02,0.19,1440.19,0.01,85192,-1.105948667,36.975898,13000000,0
2023-08-01-16:00:31,1551,-1.4,0.6,10.61,-0.04,0.01,-0.02,-0.09,1439.91,0,85180,-1.105948667,36.975898,20230601,0
2023-08-01-16:00:32,1552,-1.4,0.58,10.61,-0.04,0.01,-0.02,-0.76,1439.24,-0.01,85183,-1.105948333,36.975898,13000100,0
2023-08-01-16:00:34,1553,-1.4,0.59,10.62,-0.04,0.01,-0.02,0.29,1440.29,0,85182,-1.105948333,36.97589783,13000300,0
2023-08-01-16:00:34,1554,-1.39,0.59,10.61,-0.04,0.01,-0.02,0,1440,0.01,85185,-1.105947833,36.97589733,13000400,0
2023-08-01-16:00:36,1555,-1.4,0.6,10.61,-0.04,0.01,-0.02,-0.38,1439.62,0,85183,-1.105947667,36.97589733,13000500,0
2023-08-01-16:00:37,1556,-1.41,0.58,10.62,-0.04,0.01,-0.02,-0.09,1439.91,0,85184,-1.105947333,36.975897,13000600,0
2023-08-01-16:00:39,1557,-1.41,0.59,10.62,-0.04,0.01,-0.02,0,1440,0,85183,-1.105947333,36.975897,20230601,0
2023-08-01-16:00:40,1558,-1.4,0.59,10.61,-0.04,0.01,-0.02,0.58,1440.58,0,85180,-1.105947333,36.975897,20230601,0
2023-08-01-16:00:42,1559,-1.4,0.59,10.61,-0.04,0.01,-0.02,-0.86,1439.14,-0.01,85180,-1.105947833,36.97589617,13000900,0
2023-08-01-16:00:42,1560,-1.4,0.6,10.6,-0.04,0.01,-0.02,-0.09,1439.91,0,85183,-1.1059485,36.9758955,13001100,0
2023-08-01-16:00:46,1561,-1.41,0.6,10.62,-0.05,0.01,-0.02,-0.09,1439.91,-0.01,85179,-1.1059485,36.9758955,20230601,0
2023-08-01-16:00:48,1562,-1.11,1.14,11.26,-0.1,0.13,-0.07,-0.96,1439.04,-0.01,85187,-1.105949333,36.975895,13001300,0
2023-08-01-16:00:49,1563,-1.62,0.67,10.56,-0.04,0,-0.02,-0.19,1439.81,0.01,85196,-1.105949667,36.975895,13001400,0
2023-08-01-16:00:50,1564,-1.63,0.68,10.54,-0.04,0.01,-0.02,-3.73,1436.27,0.01,85220,-1.10595,36.975895,13001500,0
2023-08-01-16:00:53,1565,-1.63,0.67,10.54,-0.04,0,-0.02,-2.39,1437.61,0,85212,-1.105950333,36.975895,13001600,0
2023-08-01-16:00:55,1566,-1.65,0.65,10.55,-0.04,0,-0.03,-2.97,1437.03,0,85210,-1.105950333,36.97589467,13001700,0
2023-08-01-16:00:55,1567,-1.76,0.66,10.55,-0.04,0,-0.04,-2.11,1437.89,0,85201,-1.105950333,36.97589467,20230601,0
2023-08-01-16:00:56,1568,-1.76,0.63,10.54,-0.05,0.02,-0.02,-3.45,1436.55,0,85218,-1.105950333,36.97589467,13001800,0
2023-08-01-16:00:57,1569,-1.12,1.03,10.69,-0.05,0,0.02,-3.83,1436.17,0,85222,-1.105950667,36.97589483,13001900,0
2023-08-01-16:00:59,1570,-1.31,0.9,10.75,0.02,-0.13,-0.06,-3.16,1436.84,0,85215,-1.1059505,36.97589467,13002000,0
2023-08-01-16:01:00,1571,-0.98,1.22,11.38,0.05,0.04,-0.02,-3.06,1436.94,0.01,85218,-1.105950167,36.97589433,13002200,0
2023-08-01-16:01:02,1572,-1.12,0.89,10.34,-0.09,0.16,-0.05,-2.87,1437.13,0.01,85215,-1.105950167,36.97589433,13002300,0
2023-08-01-16:01:03,1573,-1.88,1.17,10.42,-0.08,0.34,0.15,-3.93,1436.07,0,85223,-1.105950167,36.97589433,20230601,0
2023-08-01-16:01:05,1574,-1.95,1.28,10.52,-0.19,0.1,-0.01,-4.12,1435.88,0,85225,-1.105949833,36.9758935,13002600,0
2023-08-01-16:01:07,1575,-2.51,0.62,10.43,-0.04,0.02,-0.02,-4.6,1435.4,0,85228,-1.105949667,36.97589367,13002800,0
2023-08-01-16:01:08,1576,-1.98,0.65,10.61,-0.04,-0.09,-0.14,-5.07,1434.93,0,85234,-1.10595,36.97589383,13002900,0
2023-08-01-16:01:09,1577,-2.11,0.64,10.58,0,-0.09,0,-4.98,1435.02,0,85233,-1.105949833,36.97589333,13003000,0
2023-08-01-16:01:11,1578,-1.6,0.47,10,-0.28,0.2,-0.38,-4.79,1435.21,0,85229,-1.1059495,36.97589333,13003100,0
2023-08-01-16:01:12,1579,-2.35,0.47,10.39,-0.03,-0.01,-0.02,-4.6,1435.4,0,85235,-1.1059495,36.97589333,20230601,0
2023-08-01-16:01:13,1580,-0.97,1.17,10.62,-0.07,0.07,-0.03,-4.4,1435.6,0,85235,-1.105950833,36.97589383,13003400,0
2023-08-01-16:01:16,1581,-1.2,1.23,10.65,-0.03,-0.04,-0.02,-4.12,1435.88,0,85228,-1.105951333,36.97589383,13003500,0
2023-08-01-16:01:18,1582,-1.37,1.03,10.59,-0.05,0.01,-0.02,-2.97,1437.03,0,85211,-1.105952667,36.97589417,13003700,0
