time_log,id,ax,ay,az,gx,gy,gz,AGL,altitude,velocity,pressure,latitude,longitude,time,state
2023-08-01-15:46:22,2411,-0.45,1.42,9.95,-0.94,0.33,-0.18,75.89,1515.89,0.01,84396,-1.105945833,36.97557717,20230601,0
2023-08-01-15:46:23,2412,-0.18,1.47,9.69,0.78,0.15,0.09,74.54,1514.54,0,84407,-1.105945833,36.97557717,20230601,0
2023-08-01-15:46:23,2413,0.11,0.3,9.63,0.89,-0.18,0.15,72.89,1512.89,0.05,84446,-1.105939667,36.97557417,12461800,0
2023-08-01-15:46:23,2414,-0.67,0.08,10.33,0.43,-0.37,0.16,74.34,1514.34,0.02,84433,-1.105939667,36.97557417,20230601,0
2023-08-01-15:46:23,2415,-3.1,1.81,10.47,-1.09,0.14,-0.14,72.51,1512.51,-0.02,84424,-1.105939667,36.97557417,20230601,0
2023-08-01-15:46:23,2416,-1.69,1.64,10.33,-0.71,0.69,-0.14,72.41,1512.41,0.85,84412,-1.105939667,36.97557417,20230601,0
2023-08-01-15:46:24,2417,-0.11,2.03,10.69,-0.25,0.74,-0.07,72.51,1512.51,0,84421,-1.105939667,36.97557417,20230601,0
2023-08-01-15:46:24,2418,0.06,0.96,11.41,0.98,-0.42,0.26,71.45,1511.45,0,84440,-1.1059275,36.97557517,12461900,0
2023-08-01-15:46:24,2419,-1.11,0.1,11.35,0.71,-0.55,0.25,71.93,1511.93,0,84432,-1.1059275,36.97557517,12461900,0
2023-08-01-15:46:24,2420,-1.22,-2.19,12.13,-0.24,-0.85,0.07,72.03,1512.03,0.01,84436,-1.1059275,36.97557517,20230601,0
2023-08-01-15:46:24,2421,-2.34,2.78,12.29,-1.36,-0.25,-0.23,73.38,1513.38,0.01,84421,-1.1059275,36.97557517,20230601,0
2023-08-01-15:46:25,2422,-1.62,1.48,11.23,0.69,1.07,0.13,69.42,1509.42,-0.02,84455,-1.1059275,36.97557517,20230601,0
2023-08-01-15:46:25,2423,-0.05,0.19,11.72,0.85,0.97,0.23,70.48,1510.48,0.02,84461,-1.105912167,36.97561617,12462000,0
2023-08-01-15:46:25,2424,-0.12,0.18,13.62,0.52,-0.52,0.29,71.06,1511.06,0,84445,-1.105912167,36.97561617,20230601,0
2023-08-01-15:46:25,2425,-2.06,1.78,14.13,-0.5,-0.34,-0.13,68.46,1508.46,0.01,167278,-1.105912167,36.97561617,20230601,0
2023-08-01-15:46:25,2426,-1.65,1.72,14.35,-0.24,0.04,-0.14,73.28,1513.28,0.03,84440,-1.105912167,36.97561617,20230601,0
2023-08-01-15:46:26,2427,-0.73,1.12,13.66,-0.56,0.38,-0.14,67.3,1507.3,-0.02,84478,-1.105912167,36.97561617,20230601,0
2023-08-01-15:46:26,2428,-1.56,1.5,11.05,0.02,0.3,-0.03,63.92,1503.92,-0.04,84504,-1.105912167,36.97561617,20230601,0
2023-08-01-15:46:26,2429,1.13,0.79,10.69,-0.02,-0.36,0,65.47,1505.47,0,84510,-1.105903167,36.97565117,12462100,0
2023-08-01-15:46:26,2430,-0.15,0.66,10.01,-0.14,-0.8,0.02,70.48,1510.48,0.02,84456,-1.105903167,36.97565117,20230601,0
2023-08-01-15:46:27,2431,-2.33,0.2,8.89,-0.15,-0.69,0.02,71.54,1511.54,-0.01,84445,-1.105903167,36.97565117,20230601,0
2023-08-01-15:46:27,2432,-0.23,1.54,10.22,0.07,0.73,-0.01,64.69,1504.69,-0.04,84529,-1.105903167,36.97565117,20230601,0
2023-08-01-15:46:27,2433,0.82,2.35,9.71,0.57,0.23,0.11,67.01,1507.01,0.01,84479,-1.105903167,36.97565117,20230601,0
2023-08-01-15:46:27,2434,0.11,0.29,10.21,0.49,-0.64,0.18,67.39,1507.39,88.73,84471,-1.105898333,36.975665,12462200,0
2023-08-01-15:46:27,2435,-0.91,1.36,9.61,-0.88,0.24,-0.15,65.27,1505.27,-0.01,84502,-1.105898333,36.975665,20230601,0
2023-08-01-15:46:27,2436,-1.22,2.19,10.14,-0.76,0.38,-0.13,61.22,1501.22,-0.01,84545,-1.105898333,36.975665,20230601,0
2023-08-01-15:46:28,2437,-0.34,3.36,9.93,0.09,0.42,0,63.44,1503.44,0.04,84519,-1.105898333,36.975665,20230601,0
2023-08-01-15:46:28,2438,-0.77,-0.23,10.25,0.71,-0.53,0.24,67.3,1507.3,0.01,84486,-1.105898333,36.975665,20230601,0
2023-08-01-15:46:28,2439,-1.02,-0.62,10.37,0.28,-0.59,0.16,63.15,1503.15,-0.03,84537,-1.105902167,36.97568083,12462300,0
2023-08-01-15:46:28,2440,-1.84,0.35,10.69,-1.34,-0.13,-0.18,59.3,1499.3,0.65,84555,-1.105902167,36.97568083,20230601,0
2023-08-01-15:46:28,2441,-1.37,2.27,10.57,-1.08,0.43,-0.16,57.27,1497.27,-0.01,84582,-1.105902167,36.97568083,20230601,0
2023-08-01-15:46:28,2442,-0.1,-1.38,11.73,0.6,-0.3,0.07,62.38,1502.38,0.01,84561,-1.105902167,36.97568083,20230601,0
2023-08-01-15:46:29,2443,-0.76,1.36,12.06,-1.18,-0.01,-0.07,62.67,1502.67,0,84522,-1.105902167,36.97568083,20230601,0
2023-08-01-15:46:29,2444,-1.17,2.59,10.42,-1.11,-0.2,-0.08,63.54,1503.54,0.69,84520,-1.105907833,36.97569467,12462400,0
2023-08-01-15:46:29,2445,-2.08,2.24,9.14,-0.35,0.05,-0.03,61.51,1501.51,-0.02,84531,-1.105907833,36.97569467,20230601,0
2023-08-01-15:46:29,2446,0.01,0.17,11.55,0.94,-0.3,0.1,59.01,1499.01,0.62,84562,-1.105907833,36.97569467,20230601,0
2023-08-01-15:46:29,2447,0.56,-1.49,11.1,0.1,-0.63,0.07,59.49,1499.49,0.05,84601,-1.105907833,36.97569467,20230601,0
2023-08-01-15:46:30,2448,-1.26,0.47,10.73,-1.17,0.06,-0.1,60.45,1500.45,0.66,84547,-1.105907833,36.97569467,20230601,0
2023-08-01-15:46:30,2449,-0.1,3.61,11.19,0.36,0.7,0.04,-9174.38,-7734.38,-58.45,84553,-1.105910667,36.97570383,12462500,0
2023-08-01-15:46:30,2450,-0.06,1.45,11.41,1.12,0.35,0.16,55.44,1495.44,-0.02,84597,-1.105910667,36.97570383,20230601,0
2023-08-01-15:46:30,2451,-0.38,-0.41,11.47,2.78,-1.76,0.59,52.36,1492.36,-0.03,84642,-1.105910667,36.97570383,20230601,0
2023-08-01-15:46:30,2452,-0.38,-0.55,10.91,-0.45,-0.67,0.05,56.4,1496.4,0.04,84620,-1.105910667,36.97570383,20230601,0
2023-08-01-15:46:30,2453,-3.42,1.44,10.4,-0.62,0.24,-0.04,57.56,1497.56,-0.02,84583,-1.105910667,36.97570383,20230601,0
2023-08-01-15:46:31,2454,-1.41,1.36,10.83,-0.53,0.84,-0.08,54.09,1494.09,-0.02,84614,-1.105908333,36.97571333,12462600,0
2023-08-01-15:46:31,2455,0.02,1.64,10.7,-0.25,2.24,0.05,51.01,1491.01,0,84653,-1.105908333,36.97571333,12462600,0
2023-08-01-15:46:31,2456,-1.27,0.48,10.68,0.87,-0.24,0.09,53.32,1493.32,0.02,85005,-1.105908333,36.97571333,20230601,0
2023-08-01-15:46:31,2457,-1.99,0.53,22.45,0.62,-0.15,0.02,53.51,1493.51,-0.01,84631,-1.105908333,36.97571333,20230601,0
2023-08-01-15:46:32,2458,0.25,-1.2,11.15,-0.41,0,-0.11,54.86,1494.86,0,84621,-1.105908333,36.97571333,20230601,0
2023-08-01-15:46:32,2459,-1.27,1.46,10.65,-4,0.03,-0.59,50.43,1490.43,-0.03,84646,-1.105895167,36.9757275,12462700,0
2023-08-01-15:46:32,2460,-2,2.87,23.14,1.2,-0.33,0.16,16.88,1456.88,-0.25,84681,-1.105895167,36.9757275,12462700,0
2023-08-01-15:46:32,2461,-0.95,-0.02,11.56,1.06,-0.33,0.13,51.49,1491.49,0.04,84654,-1.105895167,36.9757275,20230601,0
2023-08-01-15:46:32,2462,-2.24,-1.45,11.14,-0.38,-0.18,-0.12,51.88,1491.88,0,84644,-1.105895167,36.9757275,20230601,0
2023-08-01-15:46:32,2463,-0.54,4.04,10.65,-0.43,0.3,-0.03,51.88,1491.88,0,167312,-1.105895167,36.9757275,20230601,0
2023-08-01-15:46:33,2464,-0.05,3.54,10.7,0.83,0.05,0.15,50.43,1490.43,0,84661,-1.105899333,36.97573433,12462800,0
2023-08-01-15:46:33,2465,-0.78,0.83,11.28,1.48,-0.2,0.23,47.26,1487.26,-0.02,84702,-1.105899333,36.97573433,20230601,0
2023-08-01-15:46:33,2466,-0.52,1.64,11.03,-1.1,-0.1,-0.12,50.62,1490.62,0.04,84675,-1.105899333,36.97573433,20230601,0
2023-08-01-15:46:33,2467,-0.92,2.44,10.49,-0.84,-0.15,-0.11,48.41,1488.41,91.2,84664,-1.105899333,36.97573433,20230601,0
2023-08-01-15:46:33,2468,-1.06,1.02,10.53,-0.36,0.24,-0.05,49.08,1489.08,0,84683,-1.105899333,36.97573433,20230601,0
2023-08-01-15:46:34,2469,-0.93,1.95,10.63,0.44,0.83,0,48.12,1488.12,-0.01,84684,-1.105902833,36.9757435,12462900,0
2023-08-01-15:46:34,2470,-2.02,0.24,11.48,-0.92,-0.74,-0.02,47.93,1487.93,-0.01,84688,-1.105902833,36.9757435,12462900,0
2023-08-01-15:46:34,2471,-2.32,1.64,10.46,-1.03,-0.33,-0.12,47.64,1487.64,0.49,84704,-1.105902833,36.9757435,20230601,0
2023-08-01-15:46:34,2472,-1.94,1.75,10.23,-0.75,0.09,-0.11,44.94,1484.94,-0.01,84715,-1.105902833,36.9757435,20230601,0
2023-08-01-15:46:34,2473,0.48,1.35,11.02,0.25,0.37,0.06,45.33,1485.33,-0.01,84711,-1.105902833,36.9757435,20230601,0
2023-08-01-15:46:35,2474,-0.24,1.63,10.36,0.26,-0.01,0.08,45.62,1485.62,0,84724,-1.105902833,36.9757435,20230601,0
2023-08-01-15:46:35,2475,-0.64,1.47,10.19,0.39,-0.04,0.09,44.66,1484.66,-0.01,84717,-1.105903333,36.97574317,12463000,0
2023-08-01-15:46:35,2476,-0.07,0.54,13.48,-0.22,0.26,0.02,41.77,1481.77,-0.02,84735,-1.105903333,36.97574317,20230601,0
2023-08-01-15:46:35,2477,-0.42,0.7,12.19,-0.27,-0.03,0.05,42.44,1482.44,0.02,84741,-1.105903333,36.97574317,20230601,0
2023-08-01-15:46:35,2478,-0.89,1.52,9.5,-0.18,-0.49,-0.03,43.21,1483.21,0,84738,-1.105903333,36.97574317,20230601,0
2023-08-01-15:46:35,2479,-1.09,1.51,9.05,0.07,0.05,-0.04,42.92,1482.92,-0.01,84737,-1.105903333,36.97574317,20230601,0
2023-08-01-15:46:36,2480,-0.85,0.8,9.64,0.18,0.15,-0.04,42.44,1482.44,0,84739,-1.1059065,36.97574233,12463100,0
2023-08-01-15:46:36,2481,-0.51,0.58,10.35,-0.01,0.33,-0.02,43.02,1483.02,0,84738,-1.1059065,36.97574233,20230601,0
2023-08-01-15:46:36,2482,-0.82,0.69,10.52,-0.06,-0.07,0,42.54,1482.54,0.01,84754,-1.1059065,36.97574233,20230601,0
2023-08-01-15:46:36,2483,-1.08,0.38,10.67,-0.08,0,0.01,40.81,1480.81,-0.02,84753,-1.1059065,36.97574233,20230601,0
2023-08-01-15:46:37,2484,-1.24,1.32,11.08,-0.03,0,0,40.71,1480.71,0.4,84762,-1.105917,36.9757465,12463200,0
2023-08-01-15:46:37,2485,-0.6,1.07,10.54,-0.21,-0.08,-0.05,39.94,1479.94,0,84762,-1.105917,36.9757465,12463200,0
2023-08-01-15:46:37,2486,-0.73,0.91,10.87,-0.07,-0.03,-0.05,39.75,1479.75,-0.02,84762,-1.105917,36.9757465,20230601,0
2023-08-01-15:46:37,2487,-1.49,1.58,11.54,-0.06,0.08,-0.04,39.36,1479.36,-0.02,84765,-1.105917,36.9757465,20230601,0
2023-08-01-15:46:37,2488,-1.36,1.08,11.81,0.49,0.71,-0.12,39.65,1479.65,0,84780,-1.105917,36.9757465,20230601,0
2023-08-01-15:46:37,2489,-0.52,1.11,11.13,-0.1,-0.04,-0.02,38.98,1478.98,0,84785,-1.105917,36.9757465,20230601,0
2023-08-01-15:46:37,2490,-1.23,0.77,9.9,-0.14,-0.25,-0.01,37.44,1477.44,0,84797,-1.1059235,36.97575233,12463300,0
2023-08-01-15:46:38,2491,-1.65,1.11,10.12,0.04,-0.06,-0.01,37.92,1477.92,0.02,84804,-1.1059235,36.97575233,12463300,0
2023-08-01-15:46:38,2492,-0.84,0.71,10.49,-0.01,0.26,-0.07,35.9,1475.9,-0.01,84802,-1.1059235,36.97575233,20230601,0
2023-08-01-15:46:38,2493,-0.68,0.98,10.46,-0.01,-0.03,-0.03,34.65,1474.65,-0.02,84812,-1.1059235,36.97575233,20230601,0
2023-08-01-15:46:38,2494,-0.59,0.74,10.64,-0.15,-0.13,-0.04,34.65,1474.65,-0.02,84816,-1.1059235,36.97575233,20230601,0
2023-08-01-15:46:39,2495,-0.82,1.25,10.32,-0.68,-0.86,-0.02,33.98,1473.98,0.01,84819,-1.1059235,36.97575233,20230601,0
2023-08-01-15:46:39,2496,-0.84,1.15,11.27,-0.06,0.06,-0.01,-5881.91,-4441.91,-47.71,84832,-1.1059365,36.97575,12463400,0
2023-08-01-15:46:39,2497,-1.36,0.91,10.75,0,0.07,-0.01,33.98,1473.98,-0.01,84819,-1.1059365,36.97575,20230601,0
2023-08-01-15:46:39,2498,-0.83,0.58,11.31,0.09,0.17,-0.04,32.25,1472.25,-0.01,84863,-1.1059365,36.97575,20230601,0
2023-08-01-15:46:39,2499,-0.9,0.73,10.87,-0.13,-0.15,-0.05,32.92,1472.92,0,84841,-1.1059365,36.97575,20230601,0
2023-08-01-15:46:40,2500,-0.71,0.65,10.73,-0.12,-0.01,-0.05,32.06,1472.06,0.28,84834,-1.1059365,36.97575,20230601,0
2023-08-01-15:46:40,2501,-1.13,1.28,10.75,0.12,0.11,-0.05,31.09,1471.09,-0.01,84849,-1.105948,36.975752,12463500,0
2023-08-01-15:46:40,2502,-0.75,0.67,10.43,-0.08,0.14,-0.05,32.25,1472.25,0.01,84865,-1.105948,36.975752,20230601,0
2023-08-01-15:46:40,2503,-1.28,1.19,10.67,-0.06,-0.2,-0.01,31,1471,0.01,84853,-1.105948,36.975752,20230601,0
2023-08-01-15:46:40,2504,-1.36,1.29,11.57,-0.02,-0.11,0,30.9,1470.9,0.03,84870,-1.105948,36.975752,20230601,0
2023-08-01-15:46:40,2505,-1.29,0.91,11.47,0.23,0.12,-0.01,30.61,1470.61,0,84879,-1.105948,36.975752,20230601,0
2023-08-01-15:46:41,2506,-1.44,1.13,10.52,-0.25,-0.12,-0.03,28.4,1468.4,0.24,84889,-1.10596,36.97575983,12463600,0
2023-08-01-15:46:41,2507,-1.62,0.8,10.27,-0.06,-0.05,-0.01,28.12,1468.12,0.04,84902,-1.10596,36.97575983,12463600,0
2023-08-01-15:46:41,2508,-2.9,2.2,11.25,0.2,0.35,-0.04,27.83,1467.83,0.02,84901,-1.10596,36.97575983,20230601,0
2023-08-01-15:46:41,2509,-0.64,0.01,10.7,-0.19,-0.23,0.01,25.52,1465.52,0,84915,-1.10596,36.97575983,20230601,0
2023-08-01-15:46:41,2510,-1.18,1.03,11.69,-0.31,-0.39,0.02,25.04,1465.04,0,84920,-1.10596,36.97575983,20230601,0
2023-08-01-15:46:42,2511,-2.07,1.32,9.91,-0.29,-0.07,0,24.95,1464.95,-0.01,84934,-1.105961,36.97576533,12463700,0
2023-08-01-15:46:42,2512,-0.99,0.88,11.1,0.38,0.3,0.03,26.48,1466.48,0,84887,-1.105961,36.97576533,12463700,0
2023-08-01-15:46:42,2513,-0.48,0.17,11.84,0.06,0.1,0,24.37,1464.37,0,84930,-1.105961,36.97576533,20230601,0
2023-08-01-15:46:42,2514,-0.34,0.31,11.16,-0.41,-0.4,0,24.66,1464.66,0,84927,-1.105961,36.97576533,20230601,0
2023-08-01-15:46:42,2515,-1.76,1.98,11.04,-0.15,-0.19,0,23.31,1463.31,-0.01,84928,-1.105961,36.97576533,20230601,0
2023-08-01-15:46:42,2516,-0.49,0.85,11.31,0.3,0.4,-0.04,24.18,1464.18,0,84928,-1.105961,36.97576533,20230601,0
2023-08-01-15:46:43,2517,0.04,0.56,11.56,-0.04,0.01,-0.04,22.74,1462.74,-0.03,84945,-1.105958667,36.97577733,12463800,0
2023-08-01-15:46:43,2518,-0.89,1.17,11.12,-0.31,-0.41,-0.04,23.12,1463.12,0,84942,-1.105958667,36.97577733,20230601,0
2023-08-01-15:46:43,2519,-2.27,1.73,10.43,0.2,0.08,-0.04,23.12,1463.12,-0.01,84941,-1.105958667,36.97577733,20230601,0
2023-08-01-15:46:43,2520,-1.16,1.34,11.09,0.24,0.5,-0.03,23.7,1463.7,0.03,84936,-1.105958667,36.97577733,20230601,0
2023-08-01-15:46:43,2521,-0.22,0.75,10.81,0.11,0.17,-0.05,22.64,1462.64,-0.01,84948,-1.105958667,36.97577733,20230601,0
2023-08-01-15:46:44,2522,-1.21,1.42,10.84,-0.17,-0.13,-0.07,23.02,1463.02,0,84959,-1.105955833,36.975783,12463900,0
2023-08-01-15:46:44,2523,-1.06,1.17,11.05,-0.22,0.01,-0.05,23.22,1463.22,-0.01,84941,-1.105955833,36.975783,12463900,0
2023-08-01-15:46:44,2524,-1.43,1.15,10.43,0.07,0.11,-0.02,22.74,1462.74,-0.01,84941,-1.105955833,36.975783,20230601,0
2023-08-01-15:46:44,2525,-0.34,0.84,10.59,0.13,0.26,0.01,22.64,1462.64,0,84945,-1.105955833,36.975783,20230601,0
2023-08-01-15:46:44,2526,-0.75,0.91,11.17,-0.15,0.11,-0.02,22.26,1462.26,-0.01,84948,-1.105955833,36.975783,20230601,0
2023-08-01-15:46:45,2527,-0.42,0.72,10.29,-0.2,0.2,-0.02,21.68,1461.68,0.15,84956,-1.105965,36.97578717,12464000,0
2023-08-01-15:46:45,2528,-1.42,1.21,11,-0.08,-0.29,-0.03,-3353.09,-1913.09,-18.25,84960,-1.105965,36.97578717,12464000,0
2023-08-01-15:46:45,2529,-0.99,1.45,11.62,0.07,0.28,0,21.01,1461.01,-0.01,84964,-1.105965,36.97578717,20230601,0
2023-08-01-15:46:45,2530,-0.41,0.74,10.73,-0.01,0.11,-0.02,20.34,1460.34,-0.01,84967,-1.105965,36.97578717,20230601,0
2023-08-01-15:46:46,2531,-1.24,1.99,20.74,-0.03,-0.2,-0.02,21.2,1461.2,0.02,84972,-1.105965,36.97578717,20230601,0
2023-08-01-15:46:46,2532,-1.28,1.03,11.56,-0.1,0.05,-0.03,21.01,1461.01,0,84968,-1.105965,36.97578717,20230601,0
2023-08-01-15:46:46,2533,-0.96,0.96,11,0.02,0.15,-0.01,19.95,1459.95,0,84972,-1.1059665,36.97579333,12464100,0
2023-08-01-15:46:46,2534,-0.7,0.99,10.81,-0.1,0.11,-0.03,20.24,1460.24,89.47,84977,-1.1059665,36.97579333,20230601,0
2023-08-01-15:46:46,2535,-0.71,0.94,11.43,-0.03,0.02,-0.02,19.95,1459.95,0.01,84980,-1.1059665,36.97579333,20230601,0
2023-08-01-15:46:46,2536,-0.68,0.95,10.48,-0.04,0.07,-0.01,21.01,1461.01,0.02,84978,-1.1059665,36.97579333,20230601,0
2023-08-01-15:46:47,2537,-0.76,1.11,11.04,-0.05,0.05,-0.01,19.66,1459.66,0.02,84999,-1.1059665,36.97579333,20230601,0
2023-08-01-15:46:47,2538,-0.51,1.09,10.39,-0.19,-0.1,-0.1,18.7,1458.7,0,84984,-1.105968833,36.97580117,12464200,0
2023-08-01-15:46:47,2539,-0.67,0.57,10.81,-0.05,0.03,-0.03,17.26,1457.26,-0.02,167412,-1.105968833,36.97580117,12464200,0
2023-08-01-15:46:47,2540,-0.92,1.04,10.56,-0.08,0.1,-0.02,18.22,1458.22,0.01,85000,-1.105968833,36.97580117,20230601,0
2023-08-01-15:46:47,2541,-0.95,1.23,11.16,0.02,0.12,0.01,17.46,1457.46,0,84998,-1.105968833,36.97580117,20230601,0
2023-08-01-15:46:47,2542,-0.49,0.57,10.79,-0.07,-0.08,-0.03,15.82,1455.82,-0.02,167416,-1.105968833,36.97580117,20230601,0
2023-08-01-15:46:48,2543,-0.84,1.02,10.12,-0.11,-0.06,-0.04,17.84,1457.84,0.09,85002,-1.1059705,36.9758105,12464300,0
2023-08-01-15:46:48,2544,-1,0.83,10.29,0.02,-0.07,-0.03,17.46,1457.46,-0.01,85006,-1.1059705,36.9758105,12464300,0
2023-08-01-15:46:48,2545,-0.67,0.92,10.25,-0.12,-0.06,-0.03,16.98,1456.98,0,85008,-1.1059705,36.9758105,20230601,0
2023-08-01-15:46:48,2546,-0.73,0.93,10.45,-0.07,0.14,-0.03,16.88,1456.88,-0.01,85007,-1.1059705,36.9758105,20230601,0
2023-08-01-15:46:49,2547,-0.75,1.02,10.21,0.02,0.05,-0.02,16.02,1456.02,-0.02,85012,-1.1059705,36.9758105,20230601,0
2023-08-01-15:46:49,2548,-1.01,1.04,10.64,0,0.12,-0.01,15.54,1455.54,0,85019,-1.1059705,36.9758105,20230601,0
2023-08-01-15:46:49,2549,-0.82,1.24,10.41,-0.01,-0.06,-0.02,15.25,1455.25,-0.01,85029,-1.1059755,36.97581217,12464400,0
2023-08-01-15:46:49,2550,-0.82,0.79,10.81,0.02,-0.04,-0.02,14.77,1454.77,-0.01,85021,-1.1059755,36.97581217,12464400,0
2023-08-01-15:46:49,2551,-0.69,0.98,10.46,0,-0.05,-0.02,15.15,1455.15,0,85033,-1.1059755,36.97581217,20230601,0
2023-08-01-15:46:49,2552,-0.48,1.15,10.55,-0.06,-0.01,-0.03,14.77,1454.77,0,85025,-1.1059755,36.97581217,20230601,0
2023-08-01-15:46:50,2553,-0.55,1.11,9.71,-0.1,-0.12,-0.03,14.39,1454.39,0,85027,-1.1059755,36.97581217,20230601,0
2023-08-01-15:46:50,2554,-0.02,1.09,10.61,-0.13,0.07,-0.03,14.67,1454.67,0,85037,-1.105976333,36.97581317,12464500,0
2023-08-01-15:46:50,2555,-0.39,1.09,10.13,-0.02,0.03,-0.01,14.39,1454.39,-0.01,85030,-1.105976333,36.97581317,20230601,0
2023-08-01-15:46:50,2556,-0.84,0.87,10.67,-0.03,0.16,-0.03,14,1454,0,85031,-1.105976333,36.97581317,20230601,0
2023-08-01-15:46:50,2557,-0.6,0.98,10.94,-0.08,-0.05,-0.04,13.81,1453.81,0,85037,-1.105976333,36.97581317,20230601,0
2023-08-01-15:46:51,2558,-1.07,0.84,10.61,-0.06,-0.03,-0.03,14.58,1454.58,0.01,85036,-1.105976333,36.97581317,20230601,0
2023-08-01-15:46:51,2559,-1.12,0.98,10.85,-0.04,-0.03,-0.02,14.29,1454.29,0.03,85041,-1.105979,36.9758195,12464600,0
2023-08-01-15:46:51,2560,-1.29,1.08,10.74,0.03,-0.04,0,13.62,1453.62,-0.01,85036,-1.105979,36.9758195,12464600,0
2023-08-01-15:46:51,2561,-0.65,0.93,10.81,-0.05,0.19,0,13.23,1453.23,0.01,85054,-1.105979,36.9758195,20230601,0
2023-08-01-15:46:51,2562,-1.23,1.05,11.16,-0.1,0.06,-0.02,12.47,1452.47,0.01,85101,-1.105979,36.9758195,20230601,0
2023-08-01-15:46:52,2563,-0.72,0.98,10.48,-0.06,0.1,-0.03,9.78,1449.78,-0.03,85073,-1.105980833,36.97582433,12464700,0
2023-08-01-15:46:52,2564,-1.27,0.86,10.77,0.06,-0.09,-0.01,12.56,1452.56,0.01,85049,-1.105980833,36.97582433,12464700,0
2023-08-01-15:46:52,2565,-1.03,1.19,10.83,-0.04,0.16,-0.01,11.79,1451.79,0,85066,-1.105980833,36.97582433,20230601,0
2023-08-01-15:46:52,2566,-0.57,1.05,10.63,-0.1,0.06,-0.02,10.45,1450.45,90.75,85061,-1.105980833,36.97582433,20230601,0
2023-08-01-15:46:52,2567,-0.52,0.89,10.57,-0.04,0.01,-0.01,10.64,1450.64,0,85078,-1.105980833,36.97582433,20230601,0
2023-08-01-15:46:52,2568,-1.09,1.35,11.06,-0.08,0.03,-0.03,10.36,1450.36,-0.01,85080,-1.105980833,36.97582433,20230601,0
2023-08-01-15:46:53,2569,-0.32,0.75,10.54,-0.07,0.03,-0.02,12.47,1452.47,0.03,85069,-1.105978333,36.9758315,12464800,0
2023-08-01-15:46:53,2570,-0.43,0.62,10.29,-0.06,-0.1,-0.04,11.51,1451.51,-0.01,85055,-1.105978333,36.9758315,20230601,0
2023-08-01-15:46:53,2571,-1.15,1.05,11.26,-0.11,0.1,-0.01,11.51,1451.51,0,85062,-1.105978333,36.9758315,20230601,0
2023-08-01-15:46:53,2572,-0.66,0.96,10.91,-0.02,-0.01,-0.03,10.93,1450.93,-0.01,85093,-1.105978333,36.9758315,20230601,0
2023-08-01-15:46:54,2573,-1.04,1.27,10.83,-0.11,0,-0.05,12.27,1452.27,0.08,85056,-1.105978333,36.9758315,20230601,0
2023-08-01-15:46:54,2574,-0.88,1.42,10.89,-0.05,0.08,-0.04,11.12,1451.12,-0.01,85073,-1.1059745,36.9758435,12464900,0
2023-08-01-15:46:54,2575,-0.64,1.48,11.16,-0.1,0.05,-0.02,10.07,1450.07,0.04,85072,-1.1059745,36.9758435,12464900,0
2023-08-01-15:46:54,2576,-0.11,0.42,9.75,-0.15,-0.03,-0.04,9.78,1449.78,0.05,85080,-1.1059745,36.9758435,20230601,0
2023-08-01-15:46:54,2577,-0.68,0.49,11.23,-0.1,0.23,-0.01,10.64,1450.64,0.01,85083,-1.1059745,36.9758435,20230601,0
2023-08-01-15:46:54,2578,-0.39,0.65,10.13,0.04,-0.19,0,6.62,1446.62,-0.02,85071,-1.1059745,36.9758435,20230601,0
2023-08-01-15:46:55,2579,-1.6,0.77,11.26,-0.05,-0.13,-0.05,9.88,1449.88,0.05,85067,-1.1059745,36.9758435,20230601,0
2023-08-01-15:46:55,2580,-2.13,0.97,11.02,-0.03,0.01,-0.04,10.55,1450.55,0,85070,-1.105974167,36.97584717,12465000,0
2023-08-01-15:46:55,2581,-0.51,0.8,11.08,0.07,0.42,-0.02,10.74,1450.74,0,85073,-1.105974167,36.97584717,20230601,0
2023-08-01-15:46:55,2582,-0.46,0.92,11.88,-0.1,0.2,-0.02,8.63,1448.63,-0.02,85089,-1.105974167,36.97584717,20230601,0
2023-08-01-15:46:55,2583,-0.54,1.24,12.13,-0.07,0.02,-0.01,9.59,1449.59,0,85084,-1.105974167,36.97584717,20230601,0
2023-08-01-15:46:56,2584,-1.41,0.96,12.78,-0.07,-0.17,-0.02,9.88,1449.88,0,85083,-1.105974167,36.97584717,20230601,0
2023-08-01-15:46:56,2585,-0.89,0.89,10.92,-0.05,0.02,-0.04,8.92,1448.92,0,85084,-1.105969167,36.97585233,12465100,0
2023-08-01-15:46:56,2586,-0.81,1.01,10.52,-0.04,0.08,-0.04,9.59,1449.59,0.01,85082,-1.105969167,36.97585233,20230601,0
2023-08-01-15:46:56,2587,-0.62,0.66,10.12,-0.02,0.08,-0.04,8.63,1448.63,0,85086,-1.105969167,36.97585233,20230601,0
2023-08-01-15:46:56,2588,-0.48,0.73,9.84,-0.05,0.08,-0.03,8.82,1448.82,0.01,85099,-1.105969167,36.97585233,20230601,0
2023-08-01-15:46:57,2589,-0.75,0.71,9.34,-0.02,0.02,-0.02,7.77,1447.77,-0.01,85097,-1.105969167,36.97585233,20230601,0
2023-08-01-15:46:57,2590,-0.6,0.97,9.26,0,0.02,-0.02,8.63,1448.63,0.01,85098,-1.105967167,36.97585517,12465200,0
2023-08-01-15:46:57,2591,-0.79,0.47,10.27,0.01,0.11,0.01,7.57,1447.57,0,85104,-1.105967167,36.97585517,20230601,0
